lead_id,created_date,source,community_interest,zone,property_type_interest,budget_range,nationality,lead_score,stage,response_time_hours,total_interactions,ai_assisted,assigned_agent,conversion_value_sar,last_activity_date,follow_up_scheduled,target,conversion_probability,lead_priority
LEAD-003933,2025-08-10,Exhibition,Al Bayan,South,Townhouse,500K-1M,Indian,51,Negotiation,12.8,7,True,Agent C,0.0,2025-12-30,True,,0.9230527477086534,Hot
LEAD-003935,2025-11-14,Website,Alarous,North,Penthouse,5M-10M,British,52,Site Visit,13.2,4,True,Agent C,0.0,2025-12-19,False,,0.9780228424542601,Hot
LEAD-003937,2025-05-24,Website,Marafy,South,Villa,500K-1M,Saudi,48,Negotiation,38.9,6,True,Agent B,0.0,2025-12-23,True,,0.913557705862064,Hot
LEAD-003939,2024-07-07,Call Center,Al Rimal,East,Apartment,2M-3M,Saudi,43,New,8.0,2,False,Agent E,0.0,2025-12-20,True,,0.9815274358052025,Hot
LEAD-003941,2024-06-28,Exhibition,Sedra,North,Villa,1M-2M,Jordanian,55,New,3.4,6,True,Agent B,0.0,2025-12-18,True,,0.8364907593862908,Hot
LEAD-003942,2025-12-26,Email Campaign,Al Nargis,Central,Apartment,500K-1M,Egyptian,76,Site Visit,17.9,6,True,Agent F,0.0,2025-12-27,False,,0.9494848374816374,Hot
LEAD-003943,2025-03-16,Referral,Dar Al Salam,West,Apartment,2M-3M,Saudi,11,Qualified,34.4,4,False,Agent C,0.0,2025-12-29,True,,0.9010216958322372,Hot
LEAD-003946,2025-01-09,Exhibition,Al Jawharah,East,Penthouse,2M-3M,Indian,78,Contacted,4.2,4,True,Agent C,0.0,2025-12-22,True,,0.9869828383868623,Hot
LEAD-003947,2025-08-17,Call Center,Al Fursan,West,Villa,500K-1M,Saudi,65,Negotiation,3.4,7,True,Agent F,0.0,2025-12-28,True,,0.9576714039198183,Hot
LEAD-003949,2024-08-13,Partner Agency,Al Yasmin,Central,Villa,5M-10M,Other,22,Proposal Sent,0.5,13,False,Agent F,0.0,2025-12-18,True,,0.15387801604776158,Cold
LEAD-003950,2025-12-18,Website,Al Nargis,Central,Apartment,5M-10M,Other,77,Qualified,9.8,3,True,Agent A,0.0,2025-12-19,True,,0.990644262736607,Hot
LEAD-003951,2024-02-03,Website,Al Nargis,Central,Duplex,1M-2M,Egyptian,56,Contacted,13.2,3,True,Agent D,0.0,2025-12-24,True,,0.9652108588124849,Hot
LEAD-003954,2024-03-22,Referral,Alarous,North,Villa,2M-3M,American,100,Proposal Sent,24.5,11,False,Agent E,0.0,2025-12-18,True,,0.7676322254331498,Hot
LEAD-003955,2025-08-17,Referral,Al Ahlam,Central,Villa,10M+,Saudi,74,Contacted,13.7,1,False,Agent F,0.0,2025-12-25,True,,0.9975883065063682,Hot
LEAD-003957,2025-11-03,Partner Agency,Al Yasmin,Central,Villa,3M-5M,Saudi,38,New,0.8,1,True,Agent E,0.0,2025-12-19,False,,0.9947355534418044,Hot
LEAD-003958,2025-11-01,Social Media,Al Yasmin,Central,Apartment,500K-1M,UAE,21,New,9.3,1,True,Agent D,0.0,2025-12-31,True,,0.9918792657700387,Hot
LEAD-003959,2025-06-07,Email Campaign,Al Rimal,East,Villa,1M-2M,British,45,Qualified,2.3,2,True,Agent C,0.0,2025-12-30,False,,0.9782076094804846,Hot
LEAD-003960,2025-03-17,Referral,Alarous,North,Townhouse,3M-5M,Other,84,Negotiation,0.5,8,True,Agent A,0.0,2025-12-19,True,,0.9302132559849762,Hot
LEAD-003962,2025-12-01,Referral,Warefa,North,Apartment,2M-3M,Indian,88,Contacted,17.9,1,False,Agent B,0.0,2025-12-19,True,,0.9988909973536167,Hot
LEAD-003963,2024-10-18,Website,Marafy,South,Villa,2M-3M,Saudi,66,Proposal Sent,1.4,9,True,Agent F,0.0,2025-12-31,False,,0.8366683983196955,Hot
LEAD-003966,2025-03-29,Website,Sedra,North,Villa,2M-3M,UAE,40,Proposal Sent,15.6,11,True,Agent E,0.0,2025-12-31,False,,0.3401953230226348,Cool
LEAD-003967,2024-10-30,Walk-in,Al Nargis,Central,Duplex,2M-3M,Saudi,69,Qualified,1.6,3,True,Agent B,0.0,2025-12-25,False,,0.9908041021115067,Hot
LEAD-003968,2024-03-30,Walk-in,Al Rimal,East,Villa,1M-2M,Saudi,73,Qualified,0.8,2,True,Agent C,0.0,2025-12-20,True,,0.9888824162659219,Hot
LEAD-003969,2025-05-29,Social Media,Sedra,North,Apartment,2M-3M,UAE,66,Contacted,4.5,6,False,Agent B,0.0,2025-12-30,True,,0.952518803798974,Hot
LEAD-003970,2024-08-27,Website,Al Yasmin,Central,Villa,500K-1M,UAE,56,Contacted,7.9,2,True,Agent C,0.0,2025-12-21,True,,0.9856509317687493,Hot
LEAD-003972,2025-08-18,Website,Al Ahlam,Central,Apartment,3M-5M,UAE,67,Proposal Sent,4.5,13,False,Agent F,0.0,2025-12-28,False,,0.6428841281744759,Warm
LEAD-003973,2024-11-02,Call Center,Al Nargis,Central,Penthouse,5M-10M,American,90,Negotiation,3.6,7,True,Agent C,0.0,2025-12-24,False,,0.9655357063656386,Hot
LEAD-003975,2024-11-05,Website,Al Fursan,West,Penthouse,5M-10M,Egyptian,93,Proposal Sent,2.7,11,True,Agent F,0.0,2025-12-20,True,,0.8872323576669912,Hot
LEAD-003978,2024-03-25,Social Media,Al Ahlam,Central,Villa,5M-10M,Saudi,57,Negotiation,4.0,10,True,Agent C,0.0,2025-12-22,True,,0.5090427350670955,Warm
LEAD-003979,2024-02-14,Social Media,Dar Al Salam,West,Villa,3M-5M,British,58,Site Visit,24.3,5,True,Agent D,0.0,2025-12-18,False,,0.9026728713151841,Hot
LEAD-003980,2025-03-15,Call Center,Marafy,South,Townhouse,2M-3M,Saudi,44,New,0.1,1,True,Agent B,0.0,2025-12-27,True,,0.9849749963006598,Hot
LEAD-003981,2024-06-28,Exhibition,Al Rimal,East,Townhouse,2M-3M,Saudi,61,Site Visit,34.1,8,False,Agent C,0.0,2025-12-23,True,,0.801102105976883,Hot
LEAD-003982,2025-03-28,Email Campaign,Al Yasmin,Central,Duplex,2M-3M,Indian,41,New,6.6,1,True,Agent A,0.0,2025-12-24,False,,0.9823129649970065,Hot
LEAD-003983,2024-09-03,Call Center,Al Ahlam,Central,Apartment,2M-3M,Saudi,78,Negotiation,0.8,11,True,Agent D,0.0,2025-12-24,True,,0.8180784077192614,Hot
LEAD-003984,2024-11-06,Walk-in,Al Yasmin,Central,Townhouse,3M-5M,UAE,5,Site Visit,0.7,8,True,Agent A,0.0,2025-12-26,True,,0.48098774066332806,Cool
LEAD-003985,2024-10-17,Exhibition,Alarous,North,Townhouse,2M-3M,Pakistani,67,Proposal Sent,50.4,11,False,Agent A,0.0,2025-12-26,False,,0.6558057569374336,Warm
LEAD-003986,2025-08-19,Referral,Marafy,South,Apartment,5M-10M,Saudi,100,Negotiation,53.0,11,False,Agent E,0.0,2025-12-19,True,,0.946043405065779,Hot
LEAD-003989,2024-08-06,Email Campaign,Warefa,North,Apartment,10M+,American,65,Contacted,29.4,5,True,Agent A,0.0,2025-12-20,True,,0.9383496539884529,Hot
LEAD-003990,2024-01-02,Website,Marafy,South,Villa,5M-10M,Jordanian,35,Site Visit,18.5,5,True,Agent C,0.0,2025-12-29,True,,0.8401932921471972,Hot
LEAD-003992,2024-10-28,Website,Dar Al Salam,West,Villa,1M-2M,Saudi,26,Qualified,6.4,5,True,Agent F,0.0,2025-12-31,False,,0.9131377711531169,Hot
LEAD-003993,2025-05-04,Social Media,Al Rimal,East,Townhouse,3M-5M,Indian,41,Negotiation,2.4,8,True,Agent B,0.0,2025-12-25,False,,0.6970841872564824,Warm
LEAD-003994,2025-12-03,Call Center,Al Ahlam,Central,Villa,1M-2M,Indian,78,Site Visit,0.9,5,True,Agent A,0.0,2025-12-28,True,,0.9892745260985478,Hot
LEAD-003996,2025-09-14,Social Media,Al Nargis,Central,Penthouse,3M-5M,UAE,34,Negotiation,6.3,9,False,Agent D,0.0,2025-12-22,True,,0.7355681013775031,Warm
LEAD-003997,2025-11-02,Website,Marafy,South,Apartment,3M-5M,Saudi,69,Proposal Sent,0.5,7,False,Agent A,0.0,2025-12-30,True,,0.9587723739893964,Hot
LEAD-003999,2025-05-03,Exhibition,Al Jawharah,East,Apartment,2M-3M,UAE,38,Qualified,9.6,6,True,Agent A,0.0,2025-12-26,False,,0.9161763035927273,Hot
LEAD-004000,2025-10-26,Walk-in,Al Fursan,West,Duplex,3M-5M,Saudi,51,Site Visit,2.9,9,False,Agent C,0.0,2025-12-22,False,,0.8509984725033687,Hot
LEAD-004002,2025-09-28,Walk-in,Warefa,North,Villa,2M-3M,Saudi,68,Proposal Sent,5.3,10,True,Agent F,0.0,2025-12-24,False,,0.7784367280239857,Hot
LEAD-004003,2025-03-08,Referral,Al Nargis,Central,Apartment,1M-2M,Filipino,80,Site Visit,8.7,6,True,Agent A,0.0,2025-12-22,False,,0.9679588357402031,Hot
LEAD-004005,2025-07-28,Website,Al Nargis,Central,Duplex,1M-2M,Saudi,22,Contacted,21.8,3,False,Agent B,0.0,2025-12-28,True,,0.973919196037668,Hot
LEAD-004006,2024-03-04,Referral,Al Rimal,East,Penthouse,500K-1M,Pakistani,50,Negotiation,2.9,11,True,Agent B,0.0,2025-12-22,False,,0.35210995012523355,Cool
LEAD-004007,2025-07-16,Website,Dar Al Salam,West,Apartment,1M-2M,Saudi,33,New,9.3,2,True,Agent C,0.0,2025-12-23,False,,0.9884058142739014,Hot
LEAD-004008,2024-02-01,Referral,Al Rimal,East,Villa,3M-5M,Filipino,75,Negotiation,34.4,8,False,Agent F,0.0,2025-12-18,True,,0.863795173810128,Hot
LEAD-004009,2024-07-05,Social Media,Al Nargis,Central,Apartment,5M-10M,Other,41,Contacted,9.7,7,True,Agent D,0.0,2025-12-30,True,,0.8116616969249784,Hot
LEAD-004010,2025-06-22,Social Media,Warefa,North,Duplex,5M-10M,British,36,Qualified,7.3,8,False,Agent E,0.0,2025-12-26,True,,0.7706342453360852,Hot
LEAD-004011,2025-02-18,Walk-in,Al Nargis,Central,Villa,3M-5M,Saudi,72,Site Visit,2.6,5,True,Agent F,0.0,2025-12-27,True,,0.9748039259494236,Hot
LEAD-004012,2024-12-01,Website,Warefa,North,Townhouse,3M-5M,American,48,Negotiation,0.6,5,False,Agent D,0.0,2025-12-26,False,,0.9243853316298628,Hot
LEAD-004013,2024-04-25,Call Center,Warefa,North,Villa,1M-2M,Jordanian,51,Qualified,3.4,5,True,Agent D,0.0,2025-12-20,False,,0.8883300614537933,Hot
LEAD-004014,2025-01-30,Exhibition,Al Bayan,South,Townhouse,2M-3M,Saudi,100,Negotiation,4.6,10,True,Agent B,0.0,2025-12-19,True,,0.9189733276596174,Hot
LEAD-004015,2025-02-20,Website,Al Rimal,East,Villa,3M-5M,Jordanian,41,New,29.5,2,False,Agent D,0.0,2025-12-28,True,,0.9754754856074344,Hot
LEAD-004016,2024-12-16,Social Media,Marafy,South,Penthouse,3M-5M,Saudi,35,New,6.1,1,True,Agent B,0.0,2025-12-25,True,,0.9867545837073368,Hot
LEAD-004017,2024-08-06,Social Media,Sedra,North,Duplex,5M-10M,British,39,Site Visit,7.0,6,True,Agent D,0.0,2025-12-30,True,,0.8730931299644558,Hot
LEAD-004018,2024-03-26,Walk-in,Sedra,North,Townhouse,500K-1M,Saudi,71,Site Visit,2.5,7,False,Agent D,0.0,2025-12-24,True,,0.8939951824894413,Hot
LEAD-004019,2025-11-07,Referral,Marafy,South,Apartment,1M-2M,Saudi,35,Qualified,14.9,7,False,Agent E,0.0,2025-12-18,False,,0.9228879433074787,Hot
LEAD-004021,2025-05-23,Website,Marafy,South,Apartment,2M-3M,Indian,58,Contacted,14.3,5,True,Agent C,0.0,2025-12-29,False,,0.9628138041259624,Hot
LEAD-004022,2024-09-19,Referral,Al Nargis,Central,Villa,1M-2M,Other,46,Site Visit,8.3,6,True,Agent F,0.0,2025-12-20,True,,0.8819872332833445,Hot
LEAD-004024,2025-10-18,Call Center,Al Nargis,Central,Duplex,1M-2M,Saudi,23,Qualified,0.4,5,False,Agent A,0.0,2025-12-27,False,,0.9447891853283504,Hot
LEAD-004025,2024-01-11,Website,Al Bayan,South,Townhouse,10M+,Indian,36,Proposal Sent,11.8,10,False,Agent C,0.0,2025-12-20,True,,0.368070843500899,Cool
LEAD-004026,2024-07-19,Referral,Sedra,North,Apartment,500K-1M,Saudi,70,Contacted,2.8,1,True,Agent C,0.0,2025-12-22,True,,0.9958125650136357,Hot
LEAD-004027,2024-08-27,Walk-in,Al Nargis,Central,Villa,1M-2M,Saudi,74,Qualified,2.5,6,False,Agent A,0.0,2025-12-27,True,,0.9487753538132616,Hot
LEAD-004030,2024-08-20,Call Center,Al Rimal,East,Townhouse,3M-5M,Saudi,21,Contacted,0.6,3,True,Agent F,0.0,2025-12-24,False,,0.955118328068221,Hot
LEAD-004031,2025-06-24,Walk-in,Al Rimal,East,Townhouse,2M-3M,Pakistani,73,Qualified,0.3,5,True,Agent B,0.0,2025-12-18,False,,0.9812027756990489,Hot
LEAD-004032,2025-10-22,Call Center,Al Jawharah,East,Townhouse,2M-3M,Egyptian,60,Negotiation,2.1,11,True,Agent E,0.0,2025-12-25,True,,0.728710651288788,Warm
LEAD-004034,2024-08-06,Partner Agency,Al Jawharah,East,Apartment,2M-3M,Saudi,50,Contacted,24.1,2,False,Agent D,0.0,2025-12-18,True,,0.9873649482302574,Hot
LEAD-004035,2024-11-25,Walk-in,Alarous,North,Villa,1M-2M,Egyptian,73,Site Visit,0.2,7,True,Agent F,0.0,2025-12-30,False,,0.954397347760224,Hot
LEAD-004036,2025-10-01,Referral,Warefa,North,Townhouse,500K-1M,Indian,49,Qualified,10.7,7,True,Agent E,0.0,2025-12-29,True,,0.9191277947367729,Hot
LEAD-004037,2025-07-05,Exhibition,Marafy,South,Townhouse,500K-1M,UAE,52,Qualified,3.9,2,False,Agent F,0.0,2025-12-30,False,,0.9919036913045631,Hot
LEAD-004038,2025-01-03,Referral,Al Ahlam,Central,Apartment,2M-3M,Other,54,Contacted,3.4,1,False,Agent B,0.0,2025-12-22,True,,0.9924283821246886,Hot
LEAD-004039,2025-03-20,Walk-in,Al Jawharah,East,Townhouse,500K-1M,Saudi,70,New,0.7,1,True,Agent F,0.0,2025-12-19,True,,0.9974503053378108,Hot
LEAD-004040,2025-09-12,Website,Al Jawharah,East,Apartment,1M-2M,Saudi,20,Qualified,2.1,3,True,Agent C,0.0,2025-12-26,True,,0.9697155707230882,Hot
LEAD-004042,2025-04-19,Social Media,Al Yasmin,Central,Townhouse,3M-5M,Pakistani,51,Site Visit,0.8,6,True,Agent A,0.0,2025-12-28,False,,0.9078490371766904,Hot
LEAD-004045,2025-10-17,Partner Agency,Sedra,North,Penthouse,500K-1M,Indian,68,New,5.8,1,True,Agent F,0.0,2025-12-20,True,,0.9977814587619277,Hot
LEAD-004046,2024-01-29,Website,Warefa,North,Apartment,1M-2M,Saudi,34,Proposal Sent,35.5,9,True,Agent A,0.0,2025-12-23,True,,0.5020001240976957,Warm
LEAD-004047,2024-08-19,Exhibition,Dar Al Salam,West,Apartment,3M-5M,Saudi,100,Site Visit,27.7,4,True,Agent E,0.0,2025-12-24,True,,0.9955663253920952,Hot
LEAD-004049,2025-10-25,Partner Agency,Warefa,North,Penthouse,1M-2M,Saudi,58,Proposal Sent,4.4,11,False,Agent A,0.0,2025-12-27,True,,0.6312751378701253,Warm
LEAD-004050,2024-05-15,Website,Alarous,North,Townhouse,3M-5M,Saudi,37,Negotiation,1.4,10,True,Agent C,0.0,2025-12-26,True,,0.4668872226112466,Cool
LEAD-004052,2024-04-08,Social Media,Dar Al Salam,West,Apartment,500K-1M,Saudi,45,Site Visit,66.2,5,True,Agent A,0.0,2025-12-27,True,,0.9379062677195892,Hot
LEAD-004053,2024-12-11,Partner Agency,Al Bayan,South,Apartment,5M-10M,American,14,Negotiation,8.2,8,True,Agent A,0.0,2025-12-22,False,,0.630498207223745,Warm
LEAD-004054,2025-06-11,Referral,Marafy,South,Townhouse,3M-5M,British,69,Proposal Sent,7.2,11,True,Agent F,0.0,2025-12-22,True,,0.6782906906868467,Warm
LEAD-004057,2025-07-23,Social Media,Dar Al Salam,West,Villa,2M-3M,Saudi,76,Contacted,6.4,3,False,Agent D,0.0,2025-12-19,True,,0.9942418830978293,Hot
LEAD-004059,2024-08-20,Exhibition,Sedra,North,Townhouse,5M-10M,Egyptian,24,Negotiation,6.0,9,True,Agent C,0.0,2025-12-27,True,,0.4454091982557965,Cool
LEAD-004060,2024-03-16,Website,Sedra,North,Apartment,5M-10M,Indian,64,Proposal Sent,13.7,10,False,Agent D,0.0,2025-12-25,False,,0.575223886380296,Warm
LEAD-004061,2024-04-27,Walk-in,Al Jawharah,East,Townhouse,3M-5M,Other,73,Contacted,5.6,3,False,Agent D,0.0,2025-12-28,True,,0.9861439674148679,Hot
LEAD-004063,2025-01-12,Referral,Warefa,North,Townhouse,5M-10M,Saudi,41,Contacted,0.5,4,True,Agent D,0.0,2025-12-20,True,,0.9364230538201391,Hot
LEAD-004065,2025-11-09,Walk-in,Al Jawharah,East,Townhouse,1M-2M,Saudi,37,Site Visit,0.6,4,True,Agent B,0.0,2025-12-21,True,,0.9766985021643616,Hot
LEAD-004067,2024-03-09,Website,Dar Al Salam,West,Villa,3M-5M,Saudi,59,Site Visit,13.2,4,False,Agent C,0.0,2025-12-27,True,,0.9363674205092088,Hot
LEAD-004068,2024-05-28,Partner Agency,Dar Al Salam,West,Villa,2M-3M,Saudi,57,Proposal Sent,0.6,11,True,Agent D,0.0,2025-12-24,False,,0.47243070299871676,Cool
LEAD-004069,2024-03-31,Social Media,Al Rimal,East,Villa,3M-5M,Jordanian,59,Qualified,8.4,5,True,Agent B,0.0,2025-12-22,False,,0.8913924873779395,Hot
LEAD-004070,2025-01-01,Referral,Dar Al Salam,West,Villa,3M-5M,Pakistani,64,Negotiation,1.2,11,False,Agent D,0.0,2025-12-29,True,,0.6059125135947357,Warm
LEAD-004071,2024-02-24,Website,Dar Al Salam,West,Villa,5M-10M,American,67,Negotiation,19.5,6,False,Agent E,0.0,2025-12-28,True,,0.8990601104352923,Hot
LEAD-004073,2024-07-08,Walk-in,Al Rimal,East,Apartment,10M+,Pakistani,80,Negotiation,6.5,7,True,Agent C,0.0,2025-12-24,True,,0.9441734429298012,Hot
LEAD-004074,2024-04-08,Partner Agency,Sedra,North,Apartment,2M-3M,American,11,Negotiation,14.0,10,True,Agent F,0.0,2025-12-29,False,,0.2819768147023464,Cool
LEAD-004075,2025-11-01,Exhibition,Sedra,North,Apartment,5M-10M,Indian,84,Site Visit,16.4,6,False,Agent E,0.0,2025-12-18,True,,0.9882686447567623,Hot
LEAD-004076,2024-06-30,Partner Agency,Al Yasmin,Central,Townhouse,3M-5M,Saudi,36,Site Visit,11.8,7,True,Agent F,0.0,2025-12-31,True,,0.7712441258704712,Hot
LEAD-004077,2025-06-18,Social Media,Al Fursan,West,Townhouse,2M-3M,Other,67,New,1.5,1,False,Agent C,0.0,2025-12-21,False,,0.9967478690290209,Hot
LEAD-004078,2025-12-12,Social Media,Al Ahlam,Central,Villa,3M-5M,UAE,26,Proposal Sent,9.6,12,True,Agent B,0.0,2025-12-20,False,,0.2826513860290139,Cool
LEAD-004079,2025-12-16,Exhibition,Marafy,South,Apartment,2M-3M,Saudi,44,Negotiation,12.8,9,True,Agent A,0.0,2025-12-21,True,,0.6945977725483297,Warm
LEAD-004080,2024-01-27,Walk-in,Al Nargis,Central,Duplex,500K-1M,Saudi,17,Site Visit,3.6,6,True,Agent B,0.0,2025-12-26,True,,0.7058577188909594,Warm
LEAD-004082,2025-08-07,Social Media,Al Yasmin,Central,Apartment,2M-3M,Saudi,54,Negotiation,2.8,9,True,Agent B,0.0,2025-12-26,True,,0.8004119265795886,Hot
LEAD-004083,2025-06-08,Website,Al Nargis,Central,Townhouse,3M-5M,Saudi,28,Qualified,3.7,4,True,Agent B,0.0,2025-12-21,True,,0.9322985187847983,Hot
LEAD-004084,2024-08-21,Call Center,Al Fursan,West,Villa,2M-3M,Jordanian,60,Qualified,0.7,1,False,Agent B,0.0,2025-12-25,True,,0.993110155829395,Hot
LEAD-004086,2025-04-13,Website,Warefa,North,Townhouse,3M-5M,UAE,61,New,41.6,3,True,Agent E,0.0,2025-12-18,False,,0.9855225721715403,Hot
LEAD-004087,2024-04-27,Website,Al Rimal,East,Penthouse,2M-3M,Saudi,72,Site Visit,10.2,8,False,Agent F,0.0,2025-12-31,True,,0.891329538817006,Hot
LEAD-004089,2024-12-21,Referral,Al Fursan,West,Villa,2M-3M,Egyptian,30,Negotiation,9.7,7,True,Agent E,0.0,2025-12-24,False,,0.8250490295258154,Hot
LEAD-004090,2025-04-11,Website,Warefa,North,Townhouse,500K-1M,Saudi,73,Negotiation,10.2,6,True,Agent E,0.0,2025-12-18,False,,0.9706826118759901,Hot
LEAD-004091,2025-01-17,Social Media,Al Rimal,East,Penthouse,500K-1M,Saudi,73,Site Visit,9.5,7,True,Agent E,0.0,2025-12-23,True,,0.9552807743879683,Hot
LEAD-004093,2025-06-01,Email Campaign,Dar Al Salam,West,Apartment,2M-3M,Jordanian,62,Negotiation,3.0,7,True,Agent A,0.0,2025-12-23,True,,0.9064077450100403,Hot
LEAD-004094,2024-02-21,Social Media,Al Fursan,West,Apartment,10M+,Egyptian,75,Negotiation,33.6,8,False,Agent A,0.0,2025-12-24,True,,0.8604621381106232,Hot
LEAD-004095,2025-10-14,Exhibition,Al Rimal,East,Townhouse,5M-10M,UAE,59,New,3.2,1,False,Agent B,0.0,2025-12-20,False,,0.9959425803673069,Hot
LEAD-004097,2024-07-30,Social Media,Al Nargis,Central,Townhouse,3M-5M,Pakistani,59,Qualified,33.0,6,True,Agent F,0.0,2025-12-19,True,,0.9372485372144206,Hot
LEAD-004098,2024-05-14,Social Media,Alarous,North,Duplex,1M-2M,Egyptian,62,Qualified,24.3,2,False,Agent B,0.0,2025-12-18,False,,0.9852567956048912,Hot
LEAD-004100,2024-06-18,Website,Al Nargis,Central,Villa,2M-3M,UAE,65,Proposal Sent,2.5,7,False,Agent A,0.0,2025-12-31,True,,0.8444475406724824,Hot
LEAD-004101,2024-09-30,Website,Sedra,North,Villa,2M-3M,UAE,57,Site Visit,4.7,7,False,Agent A,0.0,2025-12-23,True,,0.8236929118397238,Hot
LEAD-004102,2024-01-08,Social Media,Al Fursan,West,Penthouse,2M-3M,American,27,New,11.6,1,True,Agent E,0.0,2025-12-18,True,,0.9771568591796758,Hot
LEAD-004104,2024-05-28,Social Media,Alarous,North,Villa,1M-2M,Saudi,53,Site Visit,0.5,8,True,Agent C,0.0,2025-12-21,True,,0.7456456299597528,Warm
LEAD-004105,2025-12-01,Call Center,Al Ahlam,Central,Villa,3M-5M,American,43,Contacted,0.1,3,True,Agent A,0.0,2025-12-28,True,,0.9813988759396508,Hot
LEAD-004106,2024-07-16,Walk-in,Al Fursan,West,Townhouse,500K-1M,Saudi,52,Qualified,8.7,4,False,Agent A,0.0,2025-12-19,False,,0.9669157028712676,Hot
LEAD-004107,2024-09-15,Social Media,Al Jawharah,East,Villa,500K-1M,Indian,29,Site Visit,45.2,11,True,Agent D,0.0,2025-12-24,True,,0.3938829343651537,Cool
LEAD-004108,2025-03-21,Social Media,Al Yasmin,Central,Apartment,500K-1M,Saudi,87,Proposal Sent,6.5,12,True,Agent D,0.0,2025-12-18,True,,0.7766190556734313,Hot
LEAD-004109,2024-04-24,Website,Alarous,North,Townhouse,2M-3M,Saudi,66,Proposal Sent,18.3,10,True,Agent A,0.0,2025-12-19,True,,0.6123281620133828,Warm
LEAD-004110,2025-01-06,Referral,Marafy,South,Penthouse,1M-2M,Saudi,59,Site Visit,21.6,4,True,Agent D,0.0,2025-12-22,True,,0.9741728477720181,Hot
LEAD-004111,2025-09-16,Referral,Al Fursan,West,Villa,5M-10M,Saudi,87,Site Visit,3.2,7,True,Agent C,0.0,2025-12-20,False,,0.9774335851469604,Hot
LEAD-004112,2024-02-10,Exhibition,Marafy,South,Penthouse,5M-10M,Saudi,62,Proposal Sent,0.5,10,False,Agent E,0.0,2025-12-22,True,,0.5931541193536188,Warm
LEAD-004113,2024-03-01,Referral,Al Yasmin,Central,Penthouse,1M-2M,UAE,63,Site Visit,17.9,7,False,Agent B,0.0,2025-12-24,True,,0.8308546910382102,Hot
LEAD-004116,2024-01-20,Exhibition,Warefa,North,Apartment,3M-5M,Jordanian,52,Qualified,3.0,6,False,Agent F,0.0,2025-12-24,True,,0.8543171155959296,Hot
LEAD-004117,2024-08-23,Email Campaign,Al Nargis,Central,Apartment,3M-5M,UAE,38,Negotiation,3.6,7,True,Agent A,0.0,2025-12-31,True,,0.8166817581789881,Hot
LEAD-004118,2025-08-07,Website,Al Rimal,East,Townhouse,2M-3M,British,45,Contacted,21.6,1,True,Agent C,0.0,2025-12-18,False,,0.9915687550994304,Hot
LEAD-004119,2024-02-23,Email Campaign,Sedra,North,Townhouse,3M-5M,Saudi,84,Proposal Sent,7.4,10,False,Agent F,0.0,2025-12-19,True,,0.757783981035563,Hot
LEAD-004120,2024-02-01,Website,Warefa,North,Townhouse,2M-3M,Egyptian,21,Qualified,2.5,4,True,Agent F,0.0,2025-12-19,True,,0.8326636379348511,Hot
LEAD-004121,2025-03-10,Website,Al Jawharah,East,Duplex,500K-1M,UAE,31,Site Visit,3.6,7,True,Agent D,0.0,2025-12-27,True,,0.8553340066617127,Hot
LEAD-004123,2025-12-25,Exhibition,Warefa,North,Villa,2M-3M,Saudi,74,Contacted,34.5,3,False,Agent E,0.0,2025-12-30,True,,0.9941214120796845,Hot
LEAD-004124,2025-12-27,Website,Dar Al Salam,West,Townhouse,3M-5M,Saudi,37,New,3.6,1,True,Agent D,0.0,2025-12-31,True,,0.9927340644725212,Hot
LEAD-004127,2024-03-26,Exhibition,Al Nargis,Central,Townhouse,3M-5M,Saudi,29,Site Visit,7.9,2,False,Agent E,0.0,2025-12-26,True,,0.9589331193393699,Hot
LEAD-004129,2024-04-16,Call Center,Al Nargis,Central,Villa,500K-1M,Saudi,32,Qualified,0.1,5,True,Agent A,0.0,2025-12-31,True,,0.8898879822277377,Hot
LEAD-004130,2024-09-14,Exhibition,Al Fursan,West,Duplex,3M-5M,British,16,Contacted,0.5,2,True,Agent C,0.0,2025-12-21,True,,0.9651149644886451,Hot
LEAD-004132,2024-09-06,Referral,Al Ahlam,Central,Apartment,5M-10M,Jordanian,85,Negotiation,36.6,8,False,Agent A,0.0,2025-12-26,True,,0.9456580719413793,Hot
LEAD-004134,2025-07-04,Social Media,Sedra,North,Apartment,500K-1M,Pakistani,52,Negotiation,18.1,7,False,Agent A,0.0,2025-12-20,False,,0.9178310921488513,Hot
LEAD-004135,2025-09-24,Email Campaign,Al Ahlam,Central,Penthouse,3M-5M,Saudi,47,Contacted,9.1,1,True,Agent E,0.0,2025-12-26,False,,0.9945528735047513,Hot
LEAD-004136,2025-07-31,Call Center,Al Fursan,West,Villa,2M-3M,Saudi,71,Negotiation,1.6,10,False,Agent F,0.0,2025-12-31,True,,0.8997845163358952,Hot
LEAD-004139,2025-12-27,Social Media,Al Yasmin,Central,Villa,500K-1M,Saudi,18,New,70.2,1,True,Agent B,0.0,2025-12-28,True,,0.9874782594883066,Hot
LEAD-004141,2024-04-22,Partner Agency,Al Fursan,West,Apartment,2M-3M,Pakistani,74,Negotiation,7.0,6,False,Agent D,0.0,2025-12-27,True,,0.967701000033616,Hot
LEAD-004142,2025-09-26,Exhibition,Alarous,North,Penthouse,2M-3M,UAE,59,Qualified,64.9,8,True,Agent D,0.0,2025-12-31,True,,0.9185082557450224,Hot
