lead_id,created_date,source,community_interest,zone,property_type_interest,budget_range,nationality,lead_score,stage,response_time_hours,total_interactions,ai_assisted,assigned_agent,conversion_value_sar,last_activity_date,follow_up_scheduled
LEAD-005049,2024-03-17,Website,Dar Al Salam,West,Penthouse,3M-5M,Jordanian,30,Lost,0.7,18,True,Agent A,0.0,2024-03-27,False
LEAD-005050,2024-02-27,Referral,Sedra,North,Penthouse,2M-3M,British,62,Won,8.1,10,False,Agent B,2477910.0,2024-04-24,False
LEAD-005051,2025-04-06,Website,Dar Al Salam,West,Villa,10M+,Pakistani,79,Lost,1.4,13,False,Agent F,0.0,2025-06-15,False
LEAD-005052,2024-10-23,Social Media,Al Fursan,West,Duplex,3M-5M,UAE,79,Qualified,1.3,5,True,Agent C,0.0,2025-12-30,True
LEAD-005053,2024-05-30,Website,Dar Al Salam,West,Villa,500K-1M,Saudi,34,Site Visit,14.5,8,True,Agent A,0.0,2025-12-26,True
LEAD-005054,2025-08-19,Social Media,Warefa,North,Townhouse,2M-3M,Saudi,36,Qualified,16.9,5,False,Agent C,0.0,2025-12-30,False
LEAD-005055,2025-09-05,Website,Warefa,North,Penthouse,500K-1M,UAE,64,Site Visit,9.9,7,True,Agent C,0.0,2025-12-21,False
LEAD-005056,2025-08-26,Website,Marafy,South,Apartment,2M-3M,British,94,Won,7.8,14,True,Agent D,2416764.0,2025-10-31,False
LEAD-005057,2024-10-23,Call Center,Al Nargis,Central,Villa,500K-1M,Pakistani,42,Negotiation,1.7,8,False,Agent A,0.0,2025-12-26,True
LEAD-005058,2025-10-12,Website,Al Fursan,West,Apartment,3M-5M,Pakistani,45,Lost,7.1,17,True,Agent F,0.0,2025-11-23,False
LEAD-005059,2025-09-04,Social Media,Al Ahlam,Central,Villa,1M-2M,Other,57,Won,17.7,10,False,Agent D,1713121.0,2025-11-04,False
LEAD-005060,2025-09-23,Email Campaign,Al Nargis,Central,Penthouse,2M-3M,Saudi,42,Lost,7.0,15,False,Agent A,0.0,2025-10-21,False
LEAD-005061,2025-12-13,Partner Agency,Al Nargis,Central,Apartment,1M-2M,Saudi,76,Site Visit,0.8,6,False,Agent B,0.0,2025-12-28,True
LEAD-005062,2024-02-20,Website,Al Rimal,East,Villa,3M-5M,Indian,29,Negotiation,3.2,10,False,Agent A,0.0,2025-12-27,True
LEAD-005063,2024-08-10,Website,Al Ahlam,Central,Duplex,500K-1M,British,35,Site Visit,2.1,10,False,Agent C,0.0,2025-12-22,True
LEAD-005064,2025-02-01,Call Center,Al Ahlam,Central,Townhouse,500K-1M,Indian,35,Qualified,0.2,2,False,Agent B,0.0,2025-12-20,True
LEAD-005065,2025-03-18,Call Center,Al Yasmin,Central,Apartment,3M-5M,Saudi,48,Qualified,2.4,5,True,Agent E,0.0,2025-12-21,False
LEAD-005066,2025-01-28,Referral,Al Fursan,West,Villa,3M-5M,British,81,Won,3.6,12,True,Agent F,3550091.0,2025-07-05,False
LEAD-005067,2025-01-08,Website,Dar Al Salam,West,Apartment,2M-3M,Filipino,58,Site Visit,23.0,8,True,Agent A,0.0,2025-12-31,True
LEAD-005068,2024-06-14,Social Media,Al Rimal,East,Villa,1M-2M,American,37,Contacted,10.3,1,True,Agent A,0.0,2025-12-30,False
LEAD-005069,2025-11-05,Website,Dar Al Salam,West,Apartment,1M-2M,Jordanian,60,New,10.0,1,True,Agent B,0.0,2025-12-20,True
LEAD-005070,2025-09-21,Partner Agency,Alarous,North,Villa,5M-10M,Jordanian,53,Qualified,9.1,7,True,Agent A,0.0,2025-12-25,True
LEAD-005071,2024-08-06,Social Media,Al Jawharah,East,Penthouse,3M-5M,Saudi,74,Qualified,17.8,8,True,Agent D,0.0,2025-12-21,False
LEAD-005072,2024-11-20,Website,Dar Al Salam,West,Villa,1M-2M,Jordanian,30,Lost,7.9,14,True,Agent A,0.0,2025-01-05,False
LEAD-005073,2025-05-31,Partner Agency,Al Jawharah,East,Villa,2M-3M,UAE,60,Proposal Sent,2.4,13,True,Agent C,0.0,2025-12-18,True
LEAD-005074,2024-02-25,Call Center,Al Jawharah,East,Villa,1M-2M,Indian,71,Proposal Sent,0.5,13,True,Agent E,0.0,2025-12-30,True
LEAD-005075,2024-09-26,Social Media,Al Fursan,West,Duplex,10M+,Indian,91,Site Visit,5.4,2,False,Agent B,0.0,2025-12-23,True
LEAD-005076,2025-08-15,Referral,Al Jawharah,East,Villa,2M-3M,American,72,Lost,1.2,13,True,Agent B,0.0,2025-12-16,False
LEAD-005077,2024-08-26,Exhibition,Al Nargis,Central,Apartment,3M-5M,Egyptian,62,Negotiation,8.4,4,False,Agent D,0.0,2025-12-20,True
LEAD-005078,2025-11-13,Exhibition,Sedra,North,Townhouse,3M-5M,Egyptian,72,Won,22.7,14,False,Agent C,4112057.0,2025-12-17,False
LEAD-005079,2024-02-13,Social Media,Alarous,North,Penthouse,500K-1M,Pakistani,72,Contacted,19.7,3,True,Agent E,0.0,2025-12-29,True
LEAD-005080,2025-04-01,Email Campaign,Al Rimal,East,Townhouse,500K-1M,American,71,Site Visit,0.5,7,True,Agent D,0.0,2025-12-31,True
LEAD-005081,2024-08-22,Social Media,Al Bayan,South,Townhouse,10M+,Saudi,56,Lost,6.7,16,False,Agent A,0.0,2025-02-08,False
LEAD-005082,2025-11-10,Referral,Al Bayan,South,Apartment,2M-3M,Saudi,50,New,1.3,1,True,Agent E,0.0,2025-12-31,True
LEAD-005083,2025-11-23,Social Media,Al Yasmin,Central,Villa,1M-2M,Egyptian,68,Site Visit,0.5,4,True,Agent B,0.0,2025-12-19,True
LEAD-005084,2024-09-17,Referral,Dar Al Salam,West,Villa,3M-5M,Saudi,64,Won,9.0,9,True,Agent A,3990001.0,2024-10-18,False
LEAD-005085,2025-01-22,Exhibition,Al Fursan,West,Villa,500K-1M,Indian,32,New,21.4,2,True,Agent D,0.0,2025-12-27,False
LEAD-005086,2025-05-26,Exhibition,Alarous,North,Townhouse,3M-5M,Saudi,46,Site Visit,9.6,3,True,Agent F,0.0,2025-12-29,True
LEAD-005087,2025-07-10,Website,Alarous,North,Duplex,3M-5M,Indian,50,Negotiation,6.4,7,True,Agent F,0.0,2025-12-21,False
LEAD-005088,2024-05-08,Social Media,Sedra,North,Apartment,3M-5M,Indian,43,Site Visit,10.0,8,False,Agent D,0.0,2025-12-19,True
LEAD-005089,2024-08-21,Exhibition,Al Ahlam,Central,Apartment,1M-2M,Filipino,83,Won,36.4,13,False,Agent E,1644237.0,2025-01-26,False
LEAD-005090,2024-09-05,Exhibition,Al Yasmin,Central,Villa,10M+,Jordanian,79,Won,1.4,9,False,Agent F,13066586.0,2024-09-15,False
LEAD-005091,2025-07-11,Website,Al Yasmin,Central,Villa,5M-10M,Pakistani,67,New,2.9,1,True,Agent D,0.0,2025-12-25,True
LEAD-005092,2024-01-15,Website,Marafy,South,Penthouse,500K-1M,Egyptian,40,Site Visit,5.0,7,False,Agent E,0.0,2025-12-28,True
LEAD-005093,2024-02-12,Call Center,Warefa,North,Penthouse,3M-5M,Egyptian,64,Negotiation,0.7,8,False,Agent B,0.0,2025-12-30,True
LEAD-005094,2025-10-31,Social Media,Warefa,North,Villa,3M-5M,Jordanian,77,Site Visit,1.7,9,True,Agent F,0.0,2025-12-29,False
LEAD-005095,2025-02-28,Website,Al Ahlam,Central,Townhouse,2M-3M,Saudi,15,Site Visit,5.7,3,True,Agent C,0.0,2025-12-27,True
LEAD-005096,2024-04-14,Social Media,Alarous,North,Villa,1M-2M,Saudi,67,Site Visit,3.3,3,False,Agent D,0.0,2025-12-21,False
LEAD-005097,2025-02-08,Social Media,Warefa,North,Apartment,5M-10M,UAE,55,Lost,26.4,16,True,Agent F,0.0,2025-07-24,False
LEAD-005098,2024-08-26,Website,Al Rimal,East,Villa,2M-3M,Saudi,12,Proposal Sent,7.8,10,True,Agent B,0.0,2025-12-21,True
LEAD-005099,2024-07-31,Referral,Al Jawharah,East,Townhouse,1M-2M,British,60,Contacted,2.2,1,False,Agent F,0.0,2025-12-22,False
LEAD-005100,2025-01-16,Social Media,Al Ahlam,Central,Apartment,3M-5M,Indian,54,Lost,14.9,15,False,Agent E,0.0,2025-04-11,False
LEAD-005101,2025-06-11,Website,Al Yasmin,Central,Villa,3M-5M,Saudi,67,Site Visit,10.5,6,True,Agent C,0.0,2025-12-30,True
LEAD-005102,2024-01-11,Email Campaign,Sedra,North,Apartment,2M-3M,Saudi,70,Won,9.0,16,False,Agent A,2779412.0,2024-05-08,False
LEAD-005103,2025-11-11,Social Media,Al Rimal,East,Apartment,1M-2M,Saudi,57,Site Visit,2.7,6,True,Agent D,0.0,2025-12-27,True
LEAD-005104,2025-05-15,Partner Agency,Al Bayan,South,Apartment,2M-3M,Indian,60,Proposal Sent,3.3,11,False,Agent D,0.0,2025-12-28,True
LEAD-005105,2024-10-20,Website,Sedra,North,Townhouse,2M-3M,Other,50,Lost,3.5,13,True,Agent C,0.0,2025-02-08,False
LEAD-005106,2025-05-17,Referral,Al Nargis,Central,Apartment,500K-1M,Jordanian,78,Site Visit,7.7,5,False,Agent B,0.0,2025-12-28,False
LEAD-005107,2025-01-09,Website,Al Ahlam,Central,Villa,1M-2M,Saudi,54,Site Visit,4.2,5,True,Agent E,0.0,2025-12-28,True
LEAD-005108,2024-09-13,Exhibition,Sedra,North,Apartment,1M-2M,American,55,Contacted,7.4,2,False,Agent E,0.0,2025-12-26,False
LEAD-005109,2024-09-05,Walk-in,Warefa,North,Villa,3M-5M,Jordanian,90,Qualified,0.1,4,True,Agent C,0.0,2025-12-24,False
LEAD-005110,2024-11-19,Social Media,Alarous,North,Duplex,1M-2M,Indian,49,New,5.5,1,True,Agent F,0.0,2025-12-26,True
LEAD-005111,2024-10-18,Website,Warefa,North,Villa,500K-1M,Saudi,53,New,0.5,1,True,Agent C,0.0,2025-12-23,True
LEAD-005112,2025-02-25,Exhibition,Al Nargis,Central,Townhouse,2M-3M,Saudi,96,Negotiation,5.9,12,True,Agent C,0.0,2025-12-30,False
LEAD-005113,2025-02-13,Website,Alarous,North,Townhouse,3M-5M,American,47,Contacted,11.2,4,True,Agent A,0.0,2025-12-19,False
LEAD-005114,2024-09-10,Referral,Marafy,South,Apartment,500K-1M,Indian,100,Won,17.8,6,True,Agent B,723065.0,2024-09-24,False
LEAD-005115,2024-07-05,Walk-in,Al Ahlam,Central,Townhouse,3M-5M,Saudi,41,Site Visit,2.0,7,True,Agent A,0.0,2025-12-18,True
LEAD-005116,2024-02-20,Exhibition,Alarous,North,Villa,2M-3M,Other,84,Won,2.0,9,False,Agent F,2623325.0,2024-07-05,False
LEAD-005117,2025-02-15,Social Media,Al Jawharah,East,Duplex,3M-5M,Other,53,Qualified,5.7,2,True,Agent A,0.0,2025-12-19,True
LEAD-005118,2025-03-05,Social Media,Warefa,North,Villa,10M+,Pakistani,37,Site Visit,7.3,4,True,Agent B,0.0,2025-12-24,True
LEAD-005119,2024-07-15,Website,Sedra,North,Villa,500K-1M,Egyptian,67,Won,4.3,16,True,Agent D,691995.0,2024-10-25,False
LEAD-005120,2025-01-02,Website,Warefa,North,Villa,10M+,Other,37,Proposal Sent,10.5,12,False,Agent D,0.0,2025-12-23,True
LEAD-005121,2025-02-06,Partner Agency,Al Fursan,West,Apartment,2M-3M,Saudi,64,Qualified,4.3,4,False,Agent E,0.0,2025-12-23,True
LEAD-005122,2025-06-13,Call Center,Sedra,North,Townhouse,5M-10M,British,63,Site Visit,1.6,4,True,Agent A,0.0,2025-12-29,True
LEAD-005123,2024-01-21,Social Media,Al Fursan,West,Villa,1M-2M,Saudi,42,Site Visit,6.6,3,True,Agent E,0.0,2025-12-20,True
LEAD-005124,2025-03-20,Referral,Al Yasmin,Central,Townhouse,2M-3M,Indian,41,Site Visit,8.5,7,False,Agent F,0.0,2025-12-22,True
LEAD-005125,2025-11-03,Walk-in,Warefa,North,Townhouse,1M-2M,Saudi,85,Won,4.2,12,True,Agent F,1697428.0,2025-11-29,False
LEAD-005126,2025-12-25,Website,Marafy,South,Duplex,3M-5M,American,89,Contacted,5.4,2,False,Agent B,0.0,2025-12-28,True
LEAD-005127,2024-12-20,Website,Sedra,North,Townhouse,1M-2M,Saudi,85,Site Visit,16.8,6,True,Agent C,0.0,2025-12-22,True
LEAD-005128,2025-06-13,Call Center,Al Jawharah,East,Apartment,3M-5M,Saudi,19,Lost,6.0,16,True,Agent F,0.0,2025-06-25,False
LEAD-005129,2025-08-17,Referral,Al Rimal,East,Villa,1M-2M,Indian,79,Won,6.2,9,True,Agent B,1669278.0,2025-12-06,False
LEAD-005130,2024-03-02,Social Media,Al Nargis,Central,Villa,1M-2M,Egyptian,39,Qualified,3.8,1,True,Agent A,0.0,2025-12-29,True
LEAD-005131,2024-02-06,Referral,Alarous,North,Villa,2M-3M,British,95,Site Visit,46.1,9,True,Agent F,0.0,2025-12-27,False
LEAD-005132,2025-08-21,Social Media,Sedra,North,Townhouse,1M-2M,Egyptian,5,Site Visit,0.6,6,True,Agent A,0.0,2025-12-21,False
LEAD-005133,2025-08-13,Exhibition,Al Jawharah,East,Townhouse,1M-2M,Pakistani,68,Site Visit,17.0,6,True,Agent F,0.0,2025-12-31,True
LEAD-005134,2025-02-23,Call Center,Al Rimal,East,Penthouse,5M-10M,Saudi,72,Site Visit,1.3,7,True,Agent C,0.0,2025-12-20,False
LEAD-005135,2025-08-14,Social Media,Al Rimal,East,Villa,3M-5M,Saudi,53,Negotiation,2.7,8,False,Agent F,0.0,2025-12-19,True
LEAD-005136,2024-08-28,Social Media,Al Rimal,East,Penthouse,500K-1M,British,17,Qualified,11.2,1,False,Agent D,0.0,2025-12-23,True
LEAD-005137,2025-11-27,Partner Agency,Al Jawharah,East,Townhouse,2M-3M,Egyptian,64,Site Visit,0.5,6,False,Agent B,0.0,2025-12-22,False
LEAD-005138,2025-11-02,Walk-in,Al Yasmin,Central,Villa,2M-3M,Pakistani,69,Negotiation,2.0,9,True,Agent E,0.0,2025-12-29,True
LEAD-005139,2025-04-26,Referral,Alarous,North,Apartment,3M-5M,Saudi,67,Site Visit,0.5,6,True,Agent A,0.0,2025-12-21,True
LEAD-005140,2025-02-12,Social Media,Alarous,North,Apartment,1M-2M,UAE,59,New,2.7,2,True,Agent C,0.0,2025-12-24,False
LEAD-005141,2025-03-13,Call Center,Al Nargis,Central,Penthouse,1M-2M,UAE,40,Site Visit,0.9,5,False,Agent F,0.0,2025-12-27,True
LEAD-005142,2024-12-13,Exhibition,Dar Al Salam,West,Villa,2M-3M,Saudi,60,Contacted,21.8,1,True,Agent E,0.0,2025-12-18,False
LEAD-005143,2024-06-11,Website,Dar Al Salam,West,Villa,2M-3M,Jordanian,45,Lost,25.1,13,True,Agent B,0.0,2024-10-11,False
LEAD-005144,2024-07-11,Website,Al Bayan,South,Villa,3M-5M,Indian,61,Site Visit,6.1,7,True,Agent D,0.0,2025-12-19,False
LEAD-005145,2025-09-14,Social Media,Sedra,North,Townhouse,5M-10M,Saudi,55,Qualified,15.5,3,True,Agent F,0.0,2025-12-29,True
LEAD-005146,2024-02-26,Email Campaign,Al Jawharah,East,Villa,1M-2M,Saudi,71,Contacted,9.1,1,True,Agent F,0.0,2025-12-27,True
LEAD-005147,2025-01-17,Social Media,Al Bayan,South,Apartment,2M-3M,Saudi,38,Negotiation,5.9,7,True,Agent A,0.0,2025-12-29,True
LEAD-005148,2025-03-31,Call Center,Alarous,North,Villa,500K-1M,Saudi,57,Contacted,0.4,1,False,Agent C,0.0,2025-12-23,True
LEAD-005149,2025-06-25,Social Media,Alarous,North,Villa,1M-2M,American,76,Site Visit,9.1,4,True,Agent A,0.0,2025-12-19,False
LEAD-005150,2024-11-28,Social Media,Warefa,North,Apartment,5M-10M,Indian,51,Site Visit,29.2,5,False,Agent B,0.0,2025-12-22,True
LEAD-005151,2024-06-07,Referral,Sedra,North,Townhouse,1M-2M,UAE,50,Site Visit,30.3,9,False,Agent E,0.0,2025-12-26,False
LEAD-005152,2024-07-03,Call Center,Dar Al Salam,West,Townhouse,1M-2M,Jordanian,39,Negotiation,0.8,9,True,Agent B,0.0,2025-12-20,True
LEAD-005153,2024-10-18,Website,Al Fursan,West,Villa,3M-5M,Saudi,72,Proposal Sent,14.4,8,True,Agent C,0.0,2025-12-26,True
LEAD-005154,2024-07-16,Website,Al Bayan,South,Villa,3M-5M,American,42,Qualified,9.6,2,True,Agent C,0.0,2025-12-29,False
LEAD-005155,2025-01-02,Website,Warefa,North,Penthouse,2M-3M,Saudi,48,Site Visit,12.7,4,False,Agent D,0.0,2025-12-29,False
LEAD-005156,2025-02-24,Call Center,Sedra,North,Villa,500K-1M,Saudi,18,Contacted,3.8,5,False,Agent C,0.0,2025-12-26,True
LEAD-005157,2025-07-25,Social Media,Al Bayan,South,Apartment,3M-5M,Saudi,9,Lost,7.7,16,False,Agent A,0.0,2025-12-03,False
LEAD-005158,2024-08-04,Social Media,Marafy,South,Penthouse,1M-2M,British,86,Site Visit,0.9,7,True,Agent A,0.0,2025-12-26,True
LEAD-005159,2025-04-24,Website,Al Yasmin,Central,Duplex,1M-2M,Saudi,52,Site Visit,4.2,7,False,Agent F,0.0,2025-12-19,True
LEAD-005160,2024-08-03,Walk-in,Al Rimal,East,Penthouse,2M-3M,Egyptian,49,Contacted,0.8,2,True,Agent B,0.0,2025-12-19,True
LEAD-005161,2024-04-14,Website,Al Fursan,West,Townhouse,10M+,Egyptian,65,Qualified,12.2,4,False,Agent B,0.0,2025-12-25,True
LEAD-005162,2025-01-01,Website,Al Jawharah,East,Villa,2M-3M,Saudi,33,Site Visit,7.4,7,True,Agent C,0.0,2025-12-27,True
LEAD-005163,2025-12-08,Referral,Al Yasmin,Central,Villa,10M+,UAE,54,Site Visit,46.5,6,True,Agent F,0.0,2025-12-29,True
LEAD-005164,2025-01-23,Social Media,Alarous,North,Penthouse,5M-10M,Pakistani,68,Proposal Sent,17.4,9,True,Agent F,0.0,2025-12-23,True
LEAD-005165,2025-01-10,Exhibition,Al Nargis,Central,Duplex,2M-3M,Saudi,48,Site Visit,2.0,3,True,Agent A,0.0,2025-12-31,False
LEAD-005166,2025-05-07,Social Media,Al Fursan,West,Apartment,1M-2M,Indian,52,Site Visit,7.9,6,True,Agent C,0.0,2025-12-24,True
LEAD-005167,2024-11-10,Exhibition,Warefa,North,Duplex,1M-2M,Pakistani,70,New,5.0,1,True,Agent E,0.0,2025-12-24,True
LEAD-005168,2025-10-13,Referral,Alarous,North,Villa,1M-2M,Saudi,91,Won,3.9,15,False,Agent B,1420591.0,2025-11-24,False
LEAD-005169,2024-10-22,Call Center,Al Nargis,Central,Villa,2M-3M,Jordanian,80,Negotiation,0.1,8,True,Agent F,0.0,2025-12-29,False
LEAD-005170,2025-12-21,Website,Al Nargis,Central,Apartment,1M-2M,Indian,21,Contacted,0.5,2,False,Agent D,0.0,2025-12-24,False
LEAD-005171,2024-03-08,Exhibition,Marafy,South,Townhouse,1M-2M,UAE,52,Won,25.6,12,True,Agent D,1529029.0,2024-05-05,False
LEAD-005172,2025-09-21,Social Media,Al Yasmin,Central,Apartment,10M+,Saudi,26,Site Visit,1.8,6,False,Agent A,0.0,2025-12-26,False
LEAD-005173,2024-06-19,Social Media,Warefa,North,Penthouse,5M-10M,Saudi,58,Contacted,7.2,3,True,Agent E,0.0,2025-12-21,True
LEAD-005174,2025-01-02,Website,Al Jawharah,East,Apartment,5M-10M,Saudi,75,Lost,13.7,12,True,Agent D,0.0,2025-04-23,False
LEAD-005175,2025-08-19,Call Center,Dar Al Salam,West,Townhouse,3M-5M,Egyptian,61,Lost,0.2,16,True,Agent D,0.0,2025-09-03,False
LEAD-005176,2024-04-15,Website,Al Yasmin,Central,Villa,2M-3M,Jordanian,35,Lost,0.5,15,False,Agent E,0.0,2024-05-01,False
LEAD-005177,2025-09-22,Exhibition,Dar Al Salam,West,Apartment,3M-5M,Saudi,38,Lost,5.6,11,True,Agent D,0.0,2025-11-13,False
LEAD-005178,2024-07-02,Walk-in,Alarous,North,Townhouse,3M-5M,Jordanian,97,Won,4.0,12,True,Agent D,4263571.0,2024-08-15,False
LEAD-005179,2025-10-21,Call Center,Al Jawharah,East,Apartment,1M-2M,Saudi,53,Lost,0.1,12,True,Agent A,0.0,2025-11-08,False
LEAD-005180,2025-05-14,Website,Al Ahlam,Central,Duplex,500K-1M,Saudi,42,Lost,4.3,17,True,Agent C,0.0,2025-07-24,False
LEAD-005181,2025-01-17,Call Center,Al Bayan,South,Penthouse,1M-2M,Saudi,11,Contacted,0.3,6,False,Agent A,0.0,2025-12-29,True
LEAD-005182,2025-05-29,Website,Warefa,North,Townhouse,3M-5M,Indian,53,Qualified,11.6,4,True,Agent B,0.0,2025-12-20,True
LEAD-005183,2024-12-07,Website,Al Rimal,East,Townhouse,2M-3M,Other,19,Site Visit,27.5,4,True,Agent B,0.0,2025-12-18,True
LEAD-005184,2025-08-17,Exhibition,Sedra,North,Apartment,5M-10M,Filipino,58,Proposal Sent,22.3,6,True,Agent A,0.0,2025-12-30,False
LEAD-005185,2024-08-05,Referral,Al Yasmin,Central,Villa,2M-3M,Saudi,40,Negotiation,3.9,13,True,Agent F,0.0,2025-12-22,True
LEAD-005186,2024-07-24,Partner Agency,Sedra,North,Penthouse,1M-2M,Saudi,38,Lost,18.3,14,True,Agent C,0.0,2024-08-22,False
LEAD-005187,2024-10-05,Walk-in,Al Jawharah,East,Penthouse,3M-5M,Saudi,66,Qualified,8.3,3,True,Agent F,0.0,2025-12-30,True
LEAD-005188,2025-12-30,Social Media,Dar Al Salam,West,Villa,500K-1M,UAE,93,New,2.9,1,False,Agent C,0.0,2025-12-31,True
LEAD-005189,2024-05-05,Referral,Al Nargis,Central,Villa,1M-2M,Jordanian,92,Proposal Sent,9.6,11,True,Agent B,0.0,2025-12-18,True
LEAD-005190,2025-08-21,Social Media,Al Ahlam,Central,Duplex,2M-3M,UAE,66,Negotiation,5.9,8,False,Agent D,0.0,2025-12-22,True
LEAD-005191,2024-12-24,Email Campaign,Al Nargis,Central,Apartment,2M-3M,Pakistani,74,Contacted,9.3,6,False,Agent F,0.0,2025-12-20,False
LEAD-005192,2025-02-24,Website,Sedra,North,Villa,2M-3M,UAE,71,Qualified,10.9,4,False,Agent D,0.0,2025-12-29,False
LEAD-005193,2024-01-29,Partner Agency,Al Nargis,Central,Villa,500K-1M,Saudi,58,Won,0.6,11,False,Agent D,645124.0,2024-05-09,False
LEAD-005194,2025-05-29,Call Center,Dar Al Salam,West,Villa,2M-3M,Saudi,64,Qualified,0.1,3,False,Agent E,0.0,2025-12-21,False
LEAD-005195,2024-08-22,Social Media,Alarous,North,Villa,2M-3M,UAE,28,Negotiation,38.9,11,True,Agent A,0.0,2025-12-18,True
LEAD-005196,2025-10-26,Walk-in,Marafy,South,Duplex,500K-1M,Indian,73,Site Visit,4.8,5,False,Agent F,0.0,2025-12-26,True
LEAD-005197,2024-04-04,Social Media,Al Nargis,Central,Villa,5M-10M,Saudi,69,Won,0.7,12,True,Agent C,6408205.0,2024-05-21,False
LEAD-005198,2025-03-03,Walk-in,Alarous,North,Apartment,1M-2M,Saudi,70,New,3.7,2,True,Agent D,0.0,2025-12-20,True
LEAD-005199,2025-12-13,Website,Al Ahlam,Central,Apartment,2M-3M,Saudi,23,Qualified,3.3,6,True,Agent D,0.0,2025-12-21,True
LEAD-005200,2025-12-20,Partner Agency,Warefa,North,Apartment,3M-5M,Filipino,45,New,9.3,1,True,Agent B,0.0,2025-12-30,False
LEAD-005201,2024-08-09,Website,Al Jawharah,East,Villa,5M-10M,Saudi,59,Site Visit,10.6,7,True,Agent A,0.0,2025-12-30,True
LEAD-005202,2024-12-31,Social Media,Al Ahlam,Central,Townhouse,3M-5M,British,71,Won,20.0,13,True,Agent C,3410872.0,2025-04-18,False
LEAD-005203,2024-09-29,Exhibition,Al Ahlam,Central,Villa,1M-2M,Other,59,Lost,3.6,15,False,Agent E,0.0,2024-11-15,False
LEAD-005204,2025-01-03,Referral,Sedra,North,Duplex,3M-5M,Saudi,60,Proposal Sent,0.5,9,False,Agent E,0.0,2025-12-20,True
LEAD-005205,2024-04-15,Exhibition,Alarous,North,Townhouse,500K-1M,Saudi,80,Proposal Sent,2.7,10,True,Agent E,0.0,2025-12-20,True
LEAD-005206,2025-04-23,Referral,Al Rimal,East,Apartment,2M-3M,Saudi,62,Proposal Sent,31.7,13,True,Agent E,0.0,2025-12-21,True
LEAD-005207,2025-06-01,Email Campaign,Al Yasmin,Central,Townhouse,500K-1M,Pakistani,18,Contacted,9.2,5,False,Agent E,0.0,2025-12-26,True
LEAD-005208,2024-10-09,Referral,Dar Al Salam,West,Villa,2M-3M,Saudi,52,Proposal Sent,10.4,5,True,Agent B,0.0,2025-12-28,True
LEAD-005209,2025-05-26,Website,Al Ahlam,Central,Villa,2M-3M,British,57,Contacted,3.0,1,False,Agent D,0.0,2025-12-29,True
LEAD-005210,2025-08-07,Email Campaign,Al Nargis,Central,Villa,1M-2M,Indian,20,Negotiation,21.3,10,False,Agent D,0.0,2025-12-25,True
LEAD-005211,2024-03-10,Website,Al Bayan,South,Penthouse,3M-5M,Other,44,Qualified,9.2,6,True,Agent D,0.0,2025-12-18,True
LEAD-005212,2024-09-19,Website,Al Ahlam,Central,Townhouse,2M-3M,Jordanian,5,Contacted,36.2,5,True,Agent D,0.0,2025-12-27,True
LEAD-005213,2024-06-03,Call Center,Al Nargis,Central,Villa,3M-5M,Saudi,77,Site Visit,7.6,6,False,Agent C,0.0,2025-12-19,True
LEAD-005214,2025-03-04,Social Media,Alarous,North,Apartment,3M-5M,British,52,Qualified,4.6,5,True,Agent F,0.0,2025-12-31,False
LEAD-005215,2024-10-27,Website,Dar Al Salam,West,Villa,3M-5M,Saudi,5,New,5.7,1,False,Agent A,0.0,2025-12-23,True
LEAD-005216,2025-03-21,Exhibition,Alarous,North,Villa,10M+,Saudi,50,Site Visit,3.1,9,True,Agent A,0.0,2025-12-26,True
LEAD-005217,2025-07-10,Website,Dar Al Salam,West,Penthouse,1M-2M,Egyptian,54,Qualified,4.0,2,True,Agent B,0.0,2025-12-18,True
LEAD-005218,2024-04-22,Referral,Alarous,North,Penthouse,1M-2M,American,57,Qualified,2.8,4,False,Agent F,0.0,2025-12-25,True
LEAD-005219,2025-03-06,Walk-in,Al Jawharah,East,Villa,2M-3M,Egyptian,66,Lost,1.7,16,True,Agent B,0.0,2025-04-28,False
LEAD-005220,2024-10-19,Social Media,Al Jawharah,East,Villa,1M-2M,Jordanian,52,Negotiation,12.4,11,True,Agent A,0.0,2025-12-22,False
LEAD-005221,2024-08-06,Website,Sedra,North,Villa,2M-3M,Saudi,5,Site Visit,4.2,9,False,Agent C,0.0,2025-12-26,True
LEAD-005222,2025-08-31,Exhibition,Al Ahlam,Central,Townhouse,500K-1M,Filipino,94,Won,6.0,14,True,Agent A,704173.0,2025-10-17,False
LEAD-005223,2024-04-09,Social Media,Sedra,North,Duplex,5M-10M,Saudi,38,New,1.5,1,False,Agent A,0.0,2025-12-30,True
LEAD-005224,2025-03-24,Referral,Alarous,North,Townhouse,3M-5M,Jordanian,62,Site Visit,3.1,8,True,Agent F,0.0,2025-12-22,False
LEAD-005225,2025-12-21,Social Media,Warefa,North,Villa,10M+,UAE,78,Qualified,9.6,7,True,Agent D,0.0,2025-12-31,True
LEAD-005226,2024-05-10,Website,Warefa,North,Villa,1M-2M,Saudi,34,Site Visit,6.6,8,False,Agent A,0.0,2025-12-28,True
LEAD-005227,2024-01-01,Website,Al Fursan,West,Townhouse,1M-2M,Saudi,38,Lost,8.3,16,True,Agent A,0.0,2024-05-01,False
LEAD-005228,2025-11-14,Website,Alarous,North,Villa,3M-5M,Other,71,Qualified,0.8,6,True,Agent E,0.0,2025-12-27,False
